Observer_name_1,Observer_name_2,Date,Site,Zone,Depth,Water_Temp,Visibility,Current,Species,Size,Diver_1_count,Diver_2_count,Total,Survey_Status,Survey_ID
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Angelfish - Midnight,5-10,1,0,1,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Angelfish - Midnight,15-20,1,0,1,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Bristletooth,5-10,0,1,1,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Bristletooth,10-15,3,1,4,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Brushtail Tang,5-10,1,0,1,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Bream,10-15,2,2,4,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Bream,15-20,3,0,3,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Fusilier,15-20,0,650,650,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Goatfish,0-5,0,3,3,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Goatfish,5-10,2,2,4,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Goatfish,10-15,3,1,4,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Grouper - Other,5-10,1,0,1,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Grouper - Other,10-15,0,1,1,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Grouper - Other,15-20,1,0,1,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Wrasse - Other,0-5,20,21,41,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Wrasse - Other,5-10,37,64,101,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Wrasse - Other,10-15,0,1,1,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Wrasse - Other,20-25,0,1,1,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Wrasse - Cleaner,0-5,1,1,2,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Wrasse - Cleaner,5-10,2,0,2,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Parrotfish - Other,10-15,0,1,1,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Parrotfish - Other,20-25,0,1,1,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Pufferfish - Other,5-10,1,2,3,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Pufferfish - Other,15-20,1,0,1,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Snapper,15-20,1,0,1,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Surgeonfish - Other,5-10,1,0,1,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Angelfish - Bicolor,5-10,2,3,5,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Angelfish - Keyhole,5-10,0,1,1,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Unicornfish - Other,15-20,0,6,6,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Surgeonfish - Yellowmask,5-10,0,3,3,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 09:15:00,Maluay Malatapay MPA,1,Deep,28,12,0,Turtle - Green,80-90,1,0,1,1,67765696ba04f3616f6e85f2
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Angelfish - Bicolor,0-5,1,1,2,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Angelfish - Bicolor,5-10,0,1,1,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Angelfish - Midnight,0-5,1,0,1,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Angelfish - Midnight,5-10,2,2,4,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Angelfish - Pearl Scale,5-10,2,1,3,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Angelfish - Pearl Scale,10-15,0,1,1,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Barracuda,20-25,0,120,120,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Barracuda,25-30,0,50,50,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Bristletooth,0-5,9,0,9,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Bristletooth,5-10,0,1,1,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Bristletooth,10-15,1,2,3,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Butterflyfish,5-10,3,2,5,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Damselfish,0-5,70,46,116,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Damselfish,5-10,30,31,61,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Damselfish,10-15,0,3,3,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Fusilier,10-15,110,150,260,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Goatfish,5-10,1,2,3,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Goatfish,10-15,2,9,11,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Goatfish,15-20,0,3,3,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Parrotfish - Other,10-15,1,0,1,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Pufferfish - Other,5-10,3,0,3,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Pufferfish - Other,10-15,0,1,1,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Turtle - Green,60-70,1,0,1,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Wrasse - Other,0-5,45,0,45,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Wrasse - Other,5-10,3,3,6,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Wrasse - Other,10-15,3,1,4,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Wrasse - Other,15-20,1,2,3,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:15:00,Maluay Malatapay MPA,1,Medium,28,14,1,Wrasse - Other,20-25,1,2,3,1,67765c37deb59d014baf4cfa
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Damselfish,0-5,0,64,64,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Damselfish,5-10,80,27,107,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Damselfish,10-15,40,37,77,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Butterflyfish,5-10,0,2,2,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Butterflyfish,10-15,4,1,5,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Angelfish - Other,5-10,0,1,1,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Angelfish - Other,10-15,1,0,1,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Angelfish - Other,15-20,0,1,1,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Angelfish - Pearl Scale,5-10,5,3,8,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Angelfish - Pearl Scale,10-15,3,0,3,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Bristletooth,5-10,2,2,4,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Bristletooth,10-15,11,3,14,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Bristletooth,15-20,0,1,1,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Brushtail Tang,5-10,0,1,1,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Brushtail Tang,10-15,3,3,6,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Bream,10-15,1,1,2,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Bream,15-20,0,1,1,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Fusilier,10-15,60,450,510,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Goatfish,5-10,0,1,1,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Goatfish,10-15,5,1,6,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Goatfish,15-20,1,0,1,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Grouper - Other,10-15,1,2,3,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Wrasse - Other,0-5,0,2,2,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Wrasse - Other,5-10,0,4,4,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Wrasse - Other,10-15,0,5,5,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Wrasse - Other,15-20,0,2,2,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Wrasse - Other,25-30,0,1,1,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Wrasse - Cleaner,0-5,0,2,2,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Wrasse - Cleaner,5-10,0,2,2,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Parrotfish - Other,10-15,0,1,1,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Pufferfish - Other,20-25,1,0,1,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Snapper,15-20,3,0,3,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Snapper,20-25,2,0,2,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Surgeonfish - Other,15-20,0,3,3,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Triggerfish - Other,15-20,4,0,4,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Angelfish - Pearl Scale,0-5,0,1,1,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Unicornfish - Other,10-15,3,0,3,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Unicornfish - Other,15-20,2,0,2,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Surgeonfish - Yellowmask,10-15,0,6,6,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Rabbitfish,15-20,1,0,1,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Rabbitfish,10-15,0,1,1,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Turtle - Hawksbill,100-110,1,0,1,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Barracuda,25-30,0,45,45,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Barracuda,20-25,0,105,105,1,67765bf0deb59d014baf4c53
Pierre Pericard,Dan Tarry,2025-01-02 11:45:00,Maluay Malatapay MPA,2,Medium,28,14,1,Barracuda,15-20,0,60,60,1,67765bf0deb59d014baf4c53
Pierre Pericard,Paul Ehnert,2025-01-03 08:30:00,Lutoban Pier,1,Deep,28,10,0,Damselfish,0-5,19,28,47,1,677793e0deb59d014baf5019
Pierre Pericard,Paul Ehnert,2025-01-03 08:30:00,Lutoban Pier,1,Deep,28,10,0,Damselfish,5-10,29,13,42,1,677793e0deb59d014baf5019
Pierre Pericard,Paul Ehnert,2025-01-03 08:30:00,Lutoban Pier,1,Deep,28,10,0,Damselfish,10-15,4,0,4,1,677793e0deb59d014baf5019
Pierre Pericard,Paul Ehnert,2025-01-03 08:30:00,Lutoban Pier,1,Deep,28,10,0,Butterflyfish,5-10,1,2,3,1,677793e0deb59d014baf5019
Pierre Pericard,Paul Ehnert,2025-01-03 08:30:00,Lutoban Pier,1,Deep,28,10,0,Butterflyfish,10-15,1,1,2,1,677793e0deb59d014baf5019
Pierre Pericard,Paul Ehnert,2025-01-03 08:30:00,Lutoban Pier,1,Deep,28,10,0,Angelfish - Other,15-20,0,1,1,1,677793e0deb59d014baf5019
Pierre Pericard,Paul Ehnert,2025-01-03 08:30:00,Lutoban Pier,1,Deep,28,10,0,Angelfish - Keyhole,10-15,0,1,1,1,677793e0deb59d014baf5019
Pierre Pericard,Paul Ehnert,2025-01-03 08:30:00,Lutoban Pier,1,Deep,28,10,0,Bristletooth,10-15,0,1,1,1,677793e0deb59d014baf5019
Pierre Pericard,Paul Ehnert,2025-01-03 08:30:00,Lutoban Pier,1,Deep,28,10,0,Bream,5-10,5,0,5,1,677793e0deb59d014baf5019
Pierre Pericard,Paul Ehnert,2025-01-03 08:30:00,Lutoban Pier,1,Deep,28,10,0,Bream,10-15,2,3,5,1,677793e0deb59d014baf5019
Pierre Pericard,Paul Ehnert,2025-01-03 08:30:00,Lutoban Pier,1,Deep,28,10,0,Bream,15-20,0,2,2,1,677793e0deb59d014baf5019
Pierre Pericard,Paul Ehnert,2025-01-03 08:30:00,Lutoban Pier,1,Deep,28,10,0,Fusilier,10-15,40,0,40,1,677793e0deb59d014baf5019
Pierre Pericard,Paul Ehnert,2025-01-03 08:30:00,Lutoban Pier,1,Deep,28,10,0,Goatfish,5-10,2,1,3,1,677793e0deb59d014baf5019
Pierre Pericard,Paul Ehnert,2025-01-03 08:30:00,Lutoban Pier,1,Deep,28,10,0,Goatfish,10-15,2,0,2,1,677793e0deb59d014baf5019
Pierre Pericard,Paul Ehnert,2025-01-03 08:30:00,Lutoban Pier,1,Deep,28,10,0,Goatfish,15-20,0,1,1,1,677793e0deb59d014baf5019
Pierre Pericard,Paul Ehnert,2025-01-03 08:30:00,Lutoban Pier,1,Deep,28,10,0,Grouper - Other,15-20,1,0,1,1,677793e0deb59d014baf5019
Pierre Pericard,Paul Ehnert,2025-01-03 08:30:00,Lutoban Pier,1,Deep,28,10,0,Moorish Idol,5-10,1,0,1,1,677793e0deb59d014baf5019
Pierre Pericard,Paul Ehnert,2025-01-03 08:30:00,Lutoban Pier,1,Deep,28,10,0,Moorish Idol,10-15,0,1,1,1,677793e0deb59d014baf5019
Pierre Pericard,Paul Ehnert,2025-01-03 08:30:00,Lutoban Pier,1,Deep,28,10,0,Wrasse - Other,5-10,0,2,2,1,677793e0deb59d014baf5019
Pierre Pericard,Paul Ehnert,2025-01-03 08:30:00,Lutoban Pier,1,Deep,28,10,0,Wrasse - Other,10-15,1,1,2,1,677793e0deb59d014baf5019
Pierre Pericard,Paul Ehnert,2025-01-03 08:30:00,Lutoban Pier,1,Deep,28,10,0,Wrasse - Cleaner,0-5,0,1,1,1,677793e0deb59d014baf5019
Pierre Pericard,Paul Ehnert,2025-01-03 08:30:00,Lutoban Pier,1,Deep,28,10,0,Wrasse - Cleaner,5-10,1,0,1,1,677793e0deb59d014baf5019
Pierre Pericard,Paul Ehnert,2025-01-03 08:30:00,Lutoban Pier,1,Deep,28,10,0,Pufferfish - Other,5-10,3,0,3,1,677793e0deb59d014baf5019
Pierre Pericard,Paul Ehnert,2025-01-03 08:30:00,Lutoban Pier,1,Deep,28,10,0,Snapper,10-15,11,0,11,1,677793e0deb59d014baf5019
Pierre Pericard,Paul Ehnert,2025-01-03 08:30:00,Lutoban Pier,1,Deep,28,10,0,Triggerfish - Other,10-15,2,0,2,1,677793e0deb59d014baf5019
Pierre Pericard,Paul Ehnert,2025-01-03 08:30:00,Lutoban Pier,1,Deep,28,10,0,Cornetfish,30-35,1,0,1,1,677793e0deb59d014baf5019
Pierre Pericard,Paul Ehnert,2025-01-03 10:15:00,Lutoban Pier,1,Shallow,28,8,0,Damselfish,0-5,70,136,206,1,67779570deb59d014baf5051
Pierre Pericard,Paul Ehnert,2025-01-03 10:15:00,Lutoban Pier,1,Shallow,28,8,0,Damselfish,5-10,120,80,200,1,67779570deb59d014baf5051
Pierre Pericard,Paul Ehnert,2025-01-03 10:15:00,Lutoban Pier,1,Shallow,28,8,0,Damselfish,10-15,0,10,10,1,67779570deb59d014baf5051
Pierre Pericard,Paul Ehnert,2025-01-03 10:15:00,Lutoban Pier,1,Shallow,28,8,0,Anthias,5-10,1,0,1,1,67779570deb59d014baf5051
Pierre Pericard,Paul Ehnert,2025-01-03 10:15:00,Lutoban Pier,1,Shallow,28,8,0,Butterflyfish,0-5,2,1,3,1,67779570deb59d014baf5051
Pierre Pericard,Paul Ehnert,2025-01-03 10:15:00,Lutoban Pier,1,Shallow,28,8,0,Butterflyfish,5-10,1,2,3,1,67779570deb59d014baf5051
Pierre Pericard,Paul Ehnert,2025-01-03 10:15:00,Lutoban Pier,1,Shallow,28,8,0,Butterflyfish,10-15,4,4,8,1,67779570deb59d014baf5051
Pierre Pericard,Paul Ehnert,2025-01-03 10:15:00,Lutoban Pier,1,Shallow,28,8,0,Butterflyfish,15-20,0,1,1,1,67779570deb59d014baf5051
Pierre Pericard,Paul Ehnert,2025-01-03 10:15:00,Lutoban Pier,1,Shallow,28,8,0,Angelfish - Pearl Scale,5-10,3,3,6,1,67779570deb59d014baf5051
Pierre Pericard,Paul Ehnert,2025-01-03 10:15:00,Lutoban Pier,1,Shallow,28,8,0,Angelfish - Pearl Scale,10-15,0,1,1,1,67779570deb59d014baf5051
Pierre Pericard,Paul Ehnert,2025-01-03 10:15:00,Lutoban Pier,1,Shallow,28,8,0,Bristletooth,0-5,0,2,2,1,67779570deb59d014baf5051
